"record_id" "month" "day" "year" "plot_id" "species_id" "sex" "hindfoot_length" "weight" "genus" "species" "taxa" "plot_type" "date"
"30932" 6574 9 18 1982 9 "DS" "M" 52 125 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-09-18
"30933" 6591 9 18 1982 9 "DS" "F" 51 139 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-09-18
"30934" 6817 10 24 1982 9 "DS" "M" 47 139 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-10-24
"30935" 6848 10 24 1982 9 "DS" "F" 49 118 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-10-24
"30936" 6872 10 24 1982 9 "DS" "M" 50 123 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-10-24
"30937" 6901 10 24 1982 9 "DS" "M" 50 126 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-10-24
"30938" 6906 10 24 1982 9 "DS" "F" 49 107 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-10-24
"30939" 6921 10 24 1982 9 "DS" "F" 53 128 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-10-24
"30940" 7053 11 22 1982 9 "DS" "F" 51 118 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-11-22
"30941" 7106 11 22 1982 9 "DS" "F" 50 132 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-11-22
"30942" 7109 11 22 1982 9 "DS" "M" 49 130 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1982-11-22
"30943" 7312 1 13 1983 9 "DS" "F" 51 NA "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-01-13
"30944" 7741 4 17 1983 9 "DS" "F" 50 108 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-04-17
"30945" 7768 4 17 1983 9 "DS" "F" 48 67 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-04-17
"30946" 7770 4 17 1983 9 "DS" "M" 47 71 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-04-17
"30947" 7782 4 17 1983 9 "DS" "F" 51 139 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-04-17
"30948" 7886 5 15 1983 9 "DS" "M" 52 135 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-05-15
"30949" 7903 5 15 1983 9 "DS" "F" 50 120 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-05-15
"30950" 8028 6 18 1983 9 "DS" "F" 49 114 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-06-18
"30951" 8043 6 18 1983 9 "DS" "F" 52 140 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-06-18
"30952" 8143 7 17 1983 9 "DS" "F" 48 122 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-07-17
"30953" 8389 9 11 1983 9 "DS" "F" 51 122 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-09-11
"30954" 8486 10 16 1983 9 "DS" "F" 51 105 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-10-16
"30955" 8498 10 16 1983 9 "DS" "M" 48 112 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-10-16
"30956" 8529 10 16 1983 9 "DS" "F" 48 118 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-10-16
"30957" 8534 10 16 1983 9 "DS" "F" 51 119 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-10-16
"30958" 8539 10 16 1983 9 "DS" "M" 52 134 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-10-16
"30959" 8542 10 16 1983 9 "DS" "M" NA 129 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-10-16
"30960" 8647 11 13 1983 9 "DS" "F" 49 115 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-11-13
"30961" 8674 11 13 1983 9 "DS" "M" 52 115 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-11-13
"30962" 8687 11 13 1983 9 "DS" "M" 51 130 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-11-13
"30963" 8758 12 9 1983 9 "DS" "F" 51 110 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-12-09
"30964" 8792 12 9 1983 9 "DS" "M" 50 115 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-12-09
"30965" 8793 12 9 1983 9 "DS" "M" 52 132 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1983-12-09
"30966" 8955 3 13 1984 9 "DS" "" NA NA "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1984-03-13
"30967" 8956 3 13 1984 9 "DS" "F" 51 125 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1984-03-13
"30968" 8977 3 13 1984 9 "DS" "M" 51 136 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1984-03-13
"30969" 9037 4 10 1984 9 "DS" "F" 49 109 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1984-04-10
"30970" 9047 4 10 1984 9 "DS" "M" 52 128 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1984-04-10
"30971" 9168 5 13 1984 9 "DS" "M" 51 126 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1984-05-13
"30972" 9981 2 17 1985 9 "DS" "F" 48 120 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-02-17
"30973" 9983 2 17 1985 9 "DS" "M" 48 81 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-02-17
"30974" 10088 3 17 1985 9 "DS" "F" 48 125 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-03-17
"30975" 10105 3 17 1985 9 "DS" "M" 47 96 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-03-17
"30976" 10298 4 21 1985 9 "DS" "M" 48 106 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-04-21
"30977" 10423 5 24 1985 9 "DS" "M" 49 118 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-05-24
"30978" 10507 6 16 1985 9 "DS" "M" 50 115 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-06-16
"30979" 10581 7 24 1985 9 "DS" "M" 51 137 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-07-24
"30980" 10788 9 22 1985 9 "DS" "M" 50 136 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-09-22
"30981" 10917 10 13 1985 9 "DS" "M" 49 119 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-10-13
"30982" 11038 11 17 1985 9 "DS" "F" 50 132 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-11-17
"30983" 11177 12 8 1985 9 "DS" "F" 51 130 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1985-12-08
"30984" 11294 3 9 1986 9 "DS" "F" 50 131 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1986-03-09
"30985" 11381 4 13 1986 9 "DS" "F" 47 130 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1986-04-13
"30986" 11499 5 11 1986 9 "DS" "F" 47 134 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1986-05-11
"30987" 11594 6 5 1986 9 "DS" "F" 49 121 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1986-06-05
"30988" 12036 11 16 1986 9 "DS" "M" 49 144 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1986-11-16
"30989" 12127 12 15 1986 9 "DS" "M" 49 165 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1986-12-15
"30990" 12136 12 15 1986 9 "DS" "F" 51 159 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1986-12-15
"30991" 12274 2 1 1987 9 "DS" "F" 52 148 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-02-01
"30992" 12410 3 2 1987 9 "DS" "M" 50 129 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-03-02
"30993" 12555 4 6 1987 9 "DS" "F" 53 144 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-04-06
"30994" 12683 4 26 1987 9 "DS" "M" 47 62 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-04-26
"30995" 12701 4 26 1987 9 "DS" "F" 52 150 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-04-26
"30996" 12775 5 28 1987 9 "DS" "F" 52 164 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-05-28
"30997" 12971 7 1 1987 9 "DS" "F" NA 150 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-07-01
"30998" 13132 7 26 1987 9 "DS" "F" NA 151 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-07-26
"30999" 13258 8 26 1987 9 "DS" "F" 52 156 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-08-26
"31000" 13433 9 27 1987 9 "DS" "F" 51 149 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-09-27
"31001" 13591 10 25 1987 9 "DS" "M" 54 160 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-10-25
"31002" 13600 10 25 1987 9 "DS" "F" 53 148 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-10-25
"31003" 13784 11 22 1987 9 "DS" "F" NA 145 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1987-11-22
"31004" 13959 1 24 1988 9 "DS" "F" 54 155 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1988-01-24
"31005" 14108 2 22 1988 9 "DS" "F" 54 138 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1988-02-22
"31006" 14268 3 21 1988 9 "DS" "F" NA 135 "Dipodomys" "spectabilis" "Rodent" "Spectab exclosure" 1988-03-21
"31007" 2564 3 9 1980 9 "PP" "M" NA 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1980-03-09
"31008" 8020 6 18 1983 9 "PP" "F" 21 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1983-06-18
"31009" 8139 7 17 1983 9 "PP" "F" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1983-07-17
"31010" 8255 8 16 1983 9 "PP" "F" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1983-08-16
"31011" 8262 8 16 1983 9 "PP" "M" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1983-08-16
"31012" 8351 9 11 1983 9 "PP" "F" 22 13 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1983-09-11
"31013" 8968 3 13 1984 9 "PP" "F" 21 11 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1984-03-13
"31014" 9042 4 10 1984 9 "PP" "F" 21 13 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1984-04-10
"31015" 9247 5 28 1984 9 "PP" "M" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1984-05-28
"31016" 9418 8 1 1984 9 "PP" "F" 22 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1984-08-01
"31017" 9419 8 1 1984 9 "PP" "F" 19 9 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1984-08-01
"31018" 10273 4 21 1985 9 "PP" "F" 20 10 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1985-04-21
"31019" 17920 10 16 1990 9 "PP" "M" 21 14 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1990-10-16
"31020" 24230 7 21 1996 9 "PP" "F" 22 13 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1996-07-21
"31021" 24354 8 15 1996 9 "PP" "M" 23 13 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1996-08-15
"31022" 24379 8 15 1996 9 "PP" "M" 22 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1996-08-15
"31023" 25560 4 13 1997 9 "PP" "M" 23 23 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1997-04-13
"31024" 26256 7 9 1997 9 "PP" "F" 20 21 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1997-07-09
"31025" 26745 7 30 1997 9 "PP" "F" 21 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1997-07-30
"31026" 27821 5 3 1998 9 "PP" "F" 21 20 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1998-05-03
"31027" 28447 8 23 1998 9 "PP" "M" 23 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1998-08-23
"31028" 28599 9 20 1998 9 "PP" "M" 22 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1998-09-20
"31029" 29397 3 15 1999 9 "PP" "M" 23 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1999-03-15
"31030" 29398 3 15 1999 9 "PP" "M" 21 13 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1999-03-15
"31031" 29534 4 18 1999 9 "PP" "M" 23 20 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1999-04-18
"31032" 29796 6 13 1999 9 "PP" "M" 23 21 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1999-06-13
"31033" 30021 11 7 1999 9 "PP" "M" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1999-11-07
"31034" 30025 11 7 1999 9 "PP" "F" 21 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1999-11-07
"31035" 30134 12 6 1999 9 "PP" "M" 21 13 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1999-12-06
"31036" 30138 12 6 1999 9 "PP" "F" 21 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 1999-12-06
"31037" 30255 1 10 2000 9 "PP" "F" 21 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-01-10
"31038" 30256 1 10 2000 9 "PP" "M" 23 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-01-10
"31039" 30389 2 6 2000 9 "PP" "M" 21 14 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-02-06
"31040" 30531 3 5 2000 9 "PP" "M" 23 19 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-03-05
"31041" 30539 3 5 2000 9 "PP" "M" 21 14 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-03-05
"31042" 30660 4 31 2000 9 "PP" "F" 20 19 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" NA
"31043" 30661 4 31 2000 9 "PP" "M" 21 20 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" NA
"31044" 30669 4 31 2000 9 "PP" "F" 21 21 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" NA
"31045" 30856 6 4 2000 9 "PP" "F" 22 20 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-06-04
"31046" 30860 6 4 2000 9 "PP" "M" 22 19 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-06-04
"31047" 30861 6 4 2000 9 "PP" "M" 21 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-06-04
"31048" 30863 6 4 2000 9 "PP" "F" 23 21 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-06-04
"31049" 31029 7 2 2000 9 "PP" "F" 20 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-07-02
"31050" 31032 7 2 2000 9 "PP" "M" 22 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-07-02
"31051" 31034 7 2 2000 9 "PP" "F" 22 19 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-07-02
"31052" 31035 7 2 2000 9 "PP" "M" 21 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-07-02
"31053" 31037 7 2 2000 9 "PP" "M" 21 10 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-07-02
"31054" 31038 7 2 2000 9 "PP" "F" 21 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-07-02
"31055" 31040 7 2 2000 9 "PP" "M" 21 14 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-07-02
"31056" 31041 7 2 2000 9 "PP" "F" 22 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-07-02
"31057" 31316 8 26 2000 9 "PP" "M" 22 14 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-08-26
"31058" 31319 8 26 2000 9 "PP" "M" 21 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-08-26
"31059" 31321 8 26 2000 9 "PP" "M" 22 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2000-08-26
"31060" 31470 9 31 2000 9 "PP" "" NA NA "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" NA
"31061" 31835 3 4 2001 9 "PP" "M" 23 14 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-03-04
"31062" 32007 4 22 2001 9 "PP" "M" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-04-22
"31063" 32010 4 22 2001 9 "PP" "M" 22 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-04-22
"31064" 32012 4 22 2001 9 "PP" "M" 23 21 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-04-22
"31065" 32113 5 27 2001 9 "PP" "M" 21 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-05-27
"31066" 32115 5 27 2001 9 "PP" "F" 23 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-05-27
"31067" 32301 7 22 2001 9 "PP" "F" 22 11 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-07-22
"31068" 32536 8 26 2001 9 "PP" "F" 22 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-08-26
"31069" 32537 8 26 2001 9 "PP" "F" 23 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-08-26
"31070" 32747 9 23 2001 9 "PP" "M" 23 19 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-09-23
"31071" 32750 9 23 2001 9 "PP" "F" 22 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-09-23
"31072" 32752 9 23 2001 9 "PP" "M" 22 24 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-09-23
"31073" 32964 10 14 2001 9 "PP" "M" 23 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2001-10-14
"31074" 33880 4 17 2002 9 "PP" "F" 22 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-04-17
"31075" 33881 4 17 2002 9 "PP" "M" 23 NA "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-04-17
"31076" 33882 4 17 2002 9 "PP" "M" 22 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-04-17
"31077" 33884 4 17 2002 9 "PP" "M" 23 24 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-04-17
"31078" 33888 4 17 2002 9 "PP" "F" 23 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-04-17
"31079" 33889 4 17 2002 9 "PP" "M" 23 19 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-04-17
"31080" 34117 5 16 2002 9 "PP" "M" 22 NA "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-05-16
"31081" 34119 5 16 2002 9 "PP" "M" 22 20 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-05-16
"31082" 34120 5 16 2002 9 "PP" "F" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-05-16
"31083" 34121 5 16 2002 9 "PP" "M" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-05-16
"31084" 34123 5 16 2002 9 "PP" "F" 22 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-05-16
"31085" 34337 6 16 2002 9 "PP" "F" 21 9 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-06-16
"31086" 34340 6 16 2002 9 "PP" "F" 23 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-06-16
"31087" 34344 6 16 2002 9 "PP" "M" 22 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-06-16
"31088" 34345 6 16 2002 9 "PP" "M" 21 10 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-06-16
"31089" 34347 6 16 2002 9 "PP" "F" 22 11 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-06-16
"31090" 34348 6 16 2002 9 "PP" "F" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-06-16
"31091" 34595 7 14 2002 9 "PP" "F" 23 19 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-07-14
"31092" 34596 7 14 2002 9 "PP" "F" 22 13 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-07-14
"31093" 34597 7 14 2002 9 "PP" "F" 23 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-07-14
"31094" 34599 7 14 2002 9 "PP" "F" 22 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-07-14
"31095" 34600 7 14 2002 9 "PP" "F" 21 13 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-07-14
"31096" 34602 7 14 2002 9 "PP" "F" 22 16 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-07-14
"31097" 34606 7 14 2002 9 "PP" "F" 22 13 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-07-14
"31098" 34608 7 14 2002 9 "PP" "M" 23 12 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-07-14
"31099" 34717 9 10 2002 9 "PP" "M" 23 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-09-10
"31100" 34718 9 10 2002 9 "PP" "M" 21 14 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-09-10
"31101" 34719 9 10 2002 9 "PP" "F" 21 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-09-10
"31102" 34720 9 10 2002 9 "PP" "F" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-09-10
"31103" 34723 9 10 2002 9 "PP" "F" 22 18 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-09-10
"31104" 34724 9 10 2002 9 "PP" "F" 22 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-09-10
"31105" 34911 10 6 2002 9 "PP" "M" 22 20 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-10-06
"31106" 34913 10 6 2002 9 "PP" "M" 21 15 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-10-06
"31107" 34914 10 6 2002 9 "PP" "F" 21 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-10-06
"31108" 34915 10 6 2002 9 "PP" "F" 21 17 "Chaetodipus" "penicillatus" "Rodent" "Spectab exclosure" 2002-10-06
"31109" 30530 3 5 2000 9 "SH" "M" 29 77 "Sigmodon" "hispidus" "Rodent" "Spectab exclosure" 2000-03-05
"31110" 34115 5 16 2002 9 "SH" "" NA NA "Sigmodon" "hispidus" "Rodent" "Spectab exclosure" 2002-05-16
"31111" 442 12 10 1977 9 "OT" "" NA NA "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1977-12-10
"31112" 1311 10 7 1978 9 "OT" "M" 20 18 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1978-10-07
"31113" 1998 8 23 1979 9 "OT" "F" 20 30 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1979-08-23
"31114" 2100 10 24 1979 9 "OT" "F" 21 21 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1979-10-24
"31115" 2104 10 24 1979 9 "OT" "M" 22 22 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1979-10-24
"31116" 2278 1 15 1980 9 "OT" "M" 21 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1980-01-15
"31117" 3568 12 15 1980 9 "OT" "F" 20 26 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1980-12-15
"31118" 4041 4 5 1981 9 "OT" "M" NA 17 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1981-04-05
"31119" 4059 4 5 1981 9 "OT" "M" NA 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1981-04-05
"31120" 6172 7 25 1982 9 "OT" "F" NA 28 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1982-07-25
"31121" 6877 10 24 1982 9 "OT" "M" 20 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1982-10-24
"31122" 7894 5 15 1983 9 "OT" "M" 21 17 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1983-05-15
"31123" 8231 8 16 1983 9 "OT" "F" 21 26 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1983-08-16
"31124" 8756 12 9 1983 9 "OT" "M" 20 20 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1983-12-09
"31125" 8790 12 9 1983 9 "OT" "F" 21 27 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1983-12-09
"31126" 9441 8 1 1984 9 "OT" "M" 19 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1984-08-01
"31127" 10023 2 17 1985 9 "OT" "F" 19 10 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1985-02-17
"31128" 11160 12 8 1985 9 "OT" "M" 21 25 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1985-12-08
"31129" 12237 2 1 1987 9 "OT" "M" 20 26 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1987-02-01
"31130" 12967 7 1 1987 9 "OT" "F" 20 29 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1987-07-01
"31131" 13474 9 27 1987 9 "OT" "F" 20 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1987-09-27
"31132" 14116 2 22 1988 9 "OT" "F" 20 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1988-02-22
"31133" 15095 11 6 1988 9 "OT" "F" 21 25 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1988-11-06
"31134" 16283 7 4 1989 9 "OT" "M" NA 25 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1989-07-04
"31135" 16499 10 7 1989 9 "OT" "M" 21 20 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1989-10-07
"31136" 16501 10 7 1989 9 "OT" "F" 21 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1989-10-07
